Serial Port,Voltage (V),Average X,Average Y,Average Z
COM21,0.2745,-17.49,49.53,-86.01
COM16,0.4217,-34.51,54.7,-118.27
COM18,0.4217,-9.84,23.74,-27.04
COM19,0.4217,-66.2,62.12,77.89
COM20,0.4217,-19.22,11.78,57.05
COM21,0.4217,-67.99,51.43,-120.29
COM16,0.2893,-31.74,4.4,-98.09
COM18,0.2893,-7.33,35.97,-17.03
COM19,0.2893,-66.74,-8.74,39.25
COM20,0.2893,-15.93,-55.24,18.24
COM21,0.2893,-47.6,33.18,-106.31
COM16,0.6511,-32.72,75.16,-151.33
COM18,0.6511,-2.86,30.08,-8.37
COM19,0.6511,-69.91,66.79,149.44
COM20,0.6511,-17.24,13.0,126.26
COM21,0.6511,-77.97,51.52,-156.06
COM16,0.4274,-31.68,13.66,-130.24
COM18,0.4274,-14.73,39.19,-8.28
COM19,0.4274,-21.48,-9.89,81.33
COM20,0.4274,28.0,-54.97,58.18
COM21,0.4274,-9.33,31.65,-116.21
COM16,0.697,-29.14,37.78,-168.14
COM18,0.697,-6.2,46.17,14.52
COM19,0.697,-25.87,-3.86,164.29
COM20,0.697,30.38,-52.81,138.82
COM21,0.697,-21.4,31.88,-158.57
COM16,0.4942,-33.51,23.28,-138.15
COM18,0.4942,-0.19,41.17,-0.39
COM19,0.4942,-69.95,-4.07,101.4
COM20,0.4942,-14.09,-53.14,79.44
COM21,0.4942,-56.64,33.45,-139.03
COM16,0.1881,-33.79,-4.81,-100.68
COM18,0.1881,-21.95,32.52,-28.7
COM19,0.1881,-17.8,-13.89,8.28
COM20,0.1881,25.18,-56.11,-12.79
COM21,0.1881,2.34,31.18,-79.58
COM16,0.1706,-34.54,29.4,-84.14
COM18,0.1706,-28.49,16.59,-50.01
COM19,0.1706,-14.41,52.89,-0.03
COM20,0.1706,20.34,9.08,-19.61
COM21,0.1706,-12.72,49.61,-69.66
COM16,0.3926,-34.08,14.4,-123.33
COM18,0.3926,-4.17,38.16,-9.35
COM19,0.3926,-67.91,-6.23,70.85
COM20,0.3926,-15.38,-53.95,49.39
COM21,0.3926,-52.0,33.42,-122.75
COM16,0.6856,-29.36,37.0,-166.69
COM18,0.6856,-6.21,45.82,13.96
COM19,0.6856,-25.1,-3.72,160.6
COM20,0.6856,29.96,-52.75,135.56
COM21,0.6856,-20.7,32.18,-156.83
COM16,0.6127,-33.03,68.05,-147.06
COM18,0.6127,-3.89,28.89,-11.51
COM19,0.6127,-69.1,65.98,137.88
COM20,0.6127,-17.72,13.27,114.18
COM21,0.6127,-76.18,51.85,-149.8
COM16,0.2827,-36.18,42.87,-98.68
COM18,0.2827,-13.78,20.46,-38.54
COM19,0.2827,-63.75,59.12,34.95
COM20,0.2827,-20.8,10.76,15.52
COM21,0.2827,-62.13,51.18,-98.21
COM16,0.0156,-35.86,-18.67,-71.2
COM18,0.0156,-26.84,28.54,-42.23
COM19,0.0156,-14.77,-18.04,-44.92
COM20,0.0156,23.74,-57.74,-64.27
COM21,0.0156,9.76,31.53,-52.43
COM16,0.3243,-34.76,8.43,-113.52
COM18,0.3243,-6.04,36.49,-14.63
COM19,0.3243,-66.98,-7.78,50.34
COM20,0.3243,-15.8,-54.16,28.98
COM21,0.3243,-48.92,33.23,-111.46
COM16,0.6328,-32.06,35.89,-157.06
COM18,0.6328,4.69,44.92,11.65
COM19,0.6328,-72.01,-0.26,144.78
COM20,0.6328,-12.72,-51.62,120.65
COM21,0.6328,-62.37,33.68,-159.73
COM16,0.6981,-32.7,79.16,-157.02
COM18,0.6981,-0.33,31.32,-4.73
COM19,0.6981,-70.51,67.31,164.19
COM20,0.6981,-16.87,13.86,140.19
COM21,0.6981,-79.66,51.88,-163.35
COM16,0.268,-32.62,-0.6,-107.29
COM18,0.268,-19.06,35.05,-22.03
COM19,0.268,-18.92,-12.27,32.83
COM20,0.268,26.07,-55.79,11.74
COM21,0.268,-2.47,31.5,-91.59
COM16,0.0483,-34.77,-20.31,-76.81
COM18,0.0483,-25.96,28.92,-40.17
COM19,0.0483,-15.38,-16.7,-35.33
COM20,0.0483,24.1,-57.06,-54.44
COM21,0.0483,8.64,31.13,-57.52
COM16,0.2434,-36.58,38.93,-93.02
COM18,0.2434,-13.3,18.88,-42.36
COM19,0.2434,-63.13,58.16,23.03
COM20,0.2434,-21.06,10.39,3.99
COM21,0.2434,-60.0,51.24,-92.95
COM16,0.2039,-33.97,32.34,-88.59
COM18,0.2039,-27.6,17.63,-47.19
COM19,0.2039,-14.92,53.96,11.1
COM20,0.2039,20.92,9.09,-9.89
COM21,0.2039,-14.15,49.49,-74.48
COM16,0.1091,-37.36,27.16,-74.13
COM18,0.1091,-19.24,15.69,-53.01
COM19,0.1091,-61.14,55.75,-19.33
COM20,0.1091,-22.74,9.4,-37.78
COM21,0.1091,-53.83,50.76,-71.91
COM16,0.1326,-34.31,-13.23,-88.52
COM18,0.1326,-23.52,31.44,-32.76
COM19,0.1326,-16.5,-15.32,-9.55
COM20,0.1326,24.89,-57.22,-29.84
COM21,0.1326,4.93,30.73,-71.17
COM16,0.5591,-30.83,63.66,-138.88
COM18,0.5591,-16.66,27.38,-17.84
COM19,0.5591,-20.57,60.71,120.96
COM20,0.5591,24.45,11.41,98.38
COM21,0.5591,-29.53,49.26,-130.34
COM16,0.3175,-34.75,10.06,-112.96
COM18,0.3175,-6.38,36.63,-15.45
COM19,0.3175,-66.79,-8.15,47.56
COM20,0.3175,-15.5,-54.9,27.14
COM21,0.3175,-48.71,32.7,-111.07
COM16,0.561,-33.42,67.6,-138.25
COM18,0.561,-5.08,27.64,-15.57
COM19,0.561,-68.22,64.9,121.71
COM20,0.561,-17.94,12.6,99.18
COM21,0.561,-74.11,51.53,-142.37
COM16,0.2646,-32.95,-0.66,-106.9
COM18,0.2646,-19.23,34.73,-22.43
COM19,0.2646,-18.72,-12.71,31.77
COM20,0.2646,26.34,-55.65,10.39
COM21,0.2646,-2.06,28.16,-82.07
COM16,0.545,-30.18,24.64,-146.18
COM18,0.545,-10.67,42.16,1.89
COM19,0.545,-23.45,-6.93,117.11
COM20,0.545,28.98,-53.6,93.43
COM21,0.545,-14.66,31.68,-134.83
COM16,0.505,-31.54,59.19,-131.29
COM18,0.505,-18.47,26.1,-22.54
COM19,0.505,-19.88,59.58,103.95
COM20,0.505,24.49,11.19,81.51
COM21,0.505,-27.05,49.67,-122.1
COM16,0.658,-32.57,76.07,-151.59
COM18,0.658,-2.19,30.6,-8.07
COM19,0.658,-70.05,66.6,151.53
COM20,0.658,-16.9,13.48,128.49
COM21,0.658,-78.08,51.51,-157.77
COM16,0.5998,-32.73,32.68,-152.89
COM18,0.5998,3.23,43.99,9.05
COM19,0.5998,-71.72,-2.16,134.3
COM20,0.5998,-12.85,-52.63,110.29
COM21,0.5998,-60.82,33.39,-155.28
COM16,0.6439,-26.43,30.12,-144.36
COM18,0.6439,-7.5,45.0,10.37
COM19,0.6439,-24.87,-4.98,148.47
COM20,0.6439,29.79,-53.03,123.15
COM21,0.6439,-18.77,31.92,-149.69
COM16,0.3518,-31.78,7.86,-118.81
COM18,0.3518,-16.61,37.24,-15.52
COM19,0.3518,-20.23,-10.7,58.26
COM20,0.3518,27.13,-54.92,36.2
COM21,0.3518,-6.07,31.33,-104.1
COM16,0.1364,-36.98,30.07,-77.73
COM18,0.1364,-18.23,16.48,-51.12
COM19,0.1364,-61.44,55.85,-11.31
COM20,0.1364,-22.1,9.69,-29.62
COM21,0.1364,-55.14,50.94,-75.48
COM16,0.6881,-28.86,37.15,-165.91
COM18,0.6881,-5.52,46.16,14.19
COM19,0.6881,-25.73,-4.21,161.5
COM20,0.6881,30.43,-52.59,136.51
COM21,0.6881,-20.79,31.91,-157.1
COM16,0.4132,-34.93,54.2,-116.62
COM18,0.4132,-9.64,23.88,-28.14
COM19,0.4132,-66.2,61.86,75.27
COM20,0.4132,-19.23,11.98,54.58
COM21,0.4132,-67.15,51.07,-119.26
COM16,0.4348,-34.22,56.01,-120.2
COM18,0.4348,-9.16,24.72,-26.24
COM19,0.4348,-66.75,62.32,82.25
COM20,0.4348,-19.06,11.89,61.72
COM21,0.4348,-68.25,51.12,-122.66
COM16,0.6023,-32.47,32.74,-153.4
COM18,0.6023,3.37,43.93,8.87
COM19,0.6023,-71.72,-2.36,134.46
COM20,0.6023,-12.83,-52.44,111.54
COM21,0.6023,-60.95,33.42,-155.51
COM16,0.137,-36.15,-9.5,-87.64
COM18,0.137,-12.18,31.69,-30.79
COM19,0.137,-64.45,-11.46,-8.11
COM20,0.137,-15.77,-49.97,-25.05
COM21,0.137,-40.44,32.59,-83.16
COM16,0.156,-36.95,31.43,-80.33
COM18,0.156,-17.97,17.01,-49.4
COM19,0.156,-61.66,56.32,-5.1
COM20,0.156,-22.26,9.96,-23.27
COM21,0.156,-55.82,50.5,-79.23
COM16,0.3792,-31.65,9.59,-122.5
COM18,0.3792,-15.74,37.9,-12.47
COM19,0.3792,-20.8,-10.46,66.46
COM20,0.3792,27.41,-54.61,44.54
COM21,0.3792,-7.33,31.07,-109.29
COM16,0.4414,-33.33,18.5,-130.1
COM18,0.4414,-2.42,39.96,-5.81
COM19,0.4414,-68.61,-5.13,84.97
COM20,0.4414,-14.72,-52.82,63.54
COM21,0.4414,-53.95,33.06,-130.63
COM16,0.0279,-34.83,-22.43,-73.72
COM18,0.0279,-26.47,28.99,-41.99
COM19,0.0279,-14.7,-16.93,-42.07
COM20,0.0279,23.59,-56.94,-60.69
COM21,0.0279,9.61,31.29,-54.69
COM16,0.0201,-34.94,-23.25,-72.04
COM18,0.0201,-24.08,25.68,-38.69
COM19,0.0201,-14.66,-17.32,-43.98
COM20,0.0201,23.7,-57.12,-62.57
COM21,0.0201,9.61,30.83,-53.11
COM16,0.4775,-34.1,59.44,-125.75
COM18,0.4775,-7.93,25.52,-23.08
COM19,0.4775,-67.03,63.07,95.3
COM20,0.4775,-19.33,11.99,73.82
COM21,0.4775,-70.43,50.96,-129.46
COM16,0.529,-30.33,23.06,-143.76
COM18,0.529,-10.51,42.27,0.35
COM19,0.529,-22.81,-6.77,111.47
COM20,0.529,28.46,-53.69,88.84
COM21,0.529,-13.69,31.53,-132.4
COM16,0.3522,-35.0,48.49,-108.29
COM18,0.3522,-11.38,22.51,-32.95
COM19,0.3522,-64.83,60.36,55.71
COM20,0.3522,-20.16,11.18,36.03
COM21,0.3522,-64.7,51.25,-109.25
COM16,0.014,-34.8,-23.82,-72.33
COM18,0.014,-26.76,28.73,-43.45
COM19,0.014,-13.44,-17.32,-46.7
COM20,0.014,23.79,-57.36,-64.97
COM21,0.014,9.98,30.72,-52.4
COM16,0.5441,-29.44,24.48,-145.94
COM18,0.5441,-10.27,42.7,1.72
COM19,0.5441,-23.69,-6.59,116.27
COM20,0.5441,28.68,-53.2,93.09
COM21,0.5441,-14.28,32.01,-135.04
COM16,0.0749,-37.03,24.28,-69.43
COM18,0.0749,-19.66,15.41,-56.68
COM19,0.0749,-60.71,54.52,-30.25
COM20,0.0749,-23.33,9.36,-47.45
COM21,0.0749,-52.25,50.59,-66.56
COM16,0.5494,-33.17,66.13,-136.27
COM18,0.5494,-5.34,27.7,-17.59
COM19,0.5494,-68.41,64.72,116.94
COM20,0.5494,-18.67,12.9,95.74
COM21,0.5494,-73.23,51.33,-140.45
COM16,0.3756,-32.46,47.07,-112.83
COM18,0.3756,-21.99,23.03,-34.04
COM19,0.3756,-18.15,56.73,64.02
COM20,0.3756,22.5,10.39,42.73
COM21,0.3756,-21.28,49.39,-101.34
COM16,0.1061,-37.21,27.08,-73.23
COM18,0.1061,-18.96,15.89,-53.75
COM19,0.1061,-61.36,55.45,-20.62
COM20,0.1061,-22.46,9.5,-38.63
COM21,0.1061,-53.9,50.82,-70.85
COM16,0.4907,-30.54,19.42,-138.72
COM18,0.4907,-12.08,41.09,-3.3
COM19,0.4907,-22.79,-8.39,100.6
COM20,0.4907,28.0,-54.29,77.36
COM21,0.4907,-12.23,31.76,-126.19
COM16,0.638,-32.73,74.04,-148.68
COM18,0.638,-2.59,30.25,-9.39
COM19,0.638,-70.11,66.46,145.55
COM20,0.638,-17.49,13.24,122.77
COM21,0.638,-77.19,51.53,-154.3
COM16,0.6493,-32.69,74.89,-150.61
COM18,0.6493,-2.35,30.16,-9.09
COM19,0.6493,-69.9,66.48,148.66
COM20,0.6493,-17.57,12.86,126.12
COM21,0.6493,-77.86,51.57,-155.77
COM16,0.0422,-36.59,-9.02,-82.14
COM18,0.0422,-14.64,29.56,-38.23
COM19,0.0422,-62.98,-14.16,-36.89
COM20,0.0422,-18.65,-56.83,-55.9
COM21,0.0422,-36.67,32.58,-68.26
COM16,0.0648,-37.61,23.02,-67.79
COM18,0.0648,-20.41,14.59,-56.92
COM19,0.0648,-60.6,54.57,-33.06
COM20,0.0648,-23.09,8.88,-50.41
COM21,0.0648,-52.13,50.74,-65.32
COM16,0.5827,-32.92,29.82,-141.58
COM18,0.5827,2.9,43.87,7.58
COM19,0.5827,-71.71,-2.7,129.22
COM20,0.5827,-13.65,-53.12,105.4
COM21,0.5827,-60.29,33.56,-152.89
COM16,0.4544,-33.73,19.6,-131.64
COM18,0.4544,-2.05,40.16,-4.69
COM19,0.4544,-69.76,-5.21,89.7
COM20,0.4544,-14.6,-53.82,67.15
COM21,0.4544,-54.28,33.53,-132.87
COM16,0.3033,-33.34,40.5,-102.78
COM18,0.3033,-24.51,20.38,-39.36
COM19,0.3033,-16.94,55.59,41.54
COM20,0.3033,21.82,9.42,20.82
COM21,0.3033,-18.37,49.37,-90.35
COM16,0.578,-29.76,26.83,-150.33
COM18,0.578,-9.59,43.28,4.96
COM19,0.578,-23.96,-6.33,127.6
COM20,0.578,28.54,-53.8,103.51
COM21,0.578,-15.87,31.74,-140.28
COM16,0.0232,-37.15,-19.32,-71.63
COM18,0.0232,-15.35,29.0,-40.23
COM19,0.0232,-62.51,-13.64,-42.99
COM20,0.0232,-19.06,-56.55,-62.02
COM21,0.0232,-35.93,32.48,-65.88
COM16,0.4518,-33.64,19.27,-131.64
COM18,0.4518,-2.16,40.47,-5.29
COM19,0.4518,-69.68,-5.02,88.73
COM20,0.4518,-14.84,-53.47,66.25
COM21,0.4518,-54.45,33.45,-132.6
COM16,0.0353,-37.2,-18.45,-73.31
COM18,0.0353,-15.31,29.04,-39.88
COM19,0.0353,-62.44,-12.88,-39.33
COM20,0.0353,-18.71,-56.12,-58.02
COM21,0.0353,-36.31,32.37,-67.9
COM16,0.1092,-36.6,-12.09,-83.57
COM18,0.1092,-12.64,31.22,-33.54
COM19,0.1092,-63.79,-11.24,-16.3
COM20,0.1092,-18.11,-55.79,-36.66
COM21,0.1092,-39.29,32.63,-79.08
COM16,0.1886,-33.62,-7.81,-96.07
COM18,0.1886,-21.63,33.13,-28.61
COM19,0.1886,-17.67,-13.38,8.95
COM20,0.1886,25.04,-55.76,-13.38
COM21,0.1886,2.44,31.09,-79.79
COM16,0.6655,-31.51,38.64,-161.92
COM18,0.6655,4.97,41.28,12.52
COM19,0.6655,-72.9,1.27,154.97
COM20,0.6655,-12.84,-51.86,130.32
COM21,0.6655,-63.85,33.75,-165.4
COM16,0.4617,-31.58,54.89,-125.09
COM18,0.4617,-19.35,24.95,-26.03
COM19,0.4617,-19.09,58.77,90.92
COM20,0.4617,23.35,10.71,68.53
COM21,0.4617,-24.97,49.57,-114.97
COM16,0.0702,-37.69,23.69,-68.54
COM18,0.0702,-20.19,14.95,-56.23
COM19,0.0702,-60.48,54.32,-30.82
COM20,0.0702,-22.94,9.53,-49.03
COM21,0.0702,-51.92,50.77,-66.2
COM16,0.3637,-32.77,46.42,-111.15
COM18,0.3637,-22.2,22.44,-34.41
COM19,0.3637,-18.0,56.73,61.14
COM20,0.3637,22.47,10.12,39.47
COM21,0.3637,-20.57,49.56,-100.33
COM16,0.2736,-35.13,3.54,-106.25
COM18,0.2736,-7.29,35.73,-19.31
COM19,0.2736,-66.19,-8.88,34.88
COM20,0.2736,-16.32,-54.86,13.73
COM21,0.2736,-46.41,33.1,-104.93
COM16,0.4891,-33.34,22.89,-137.38
COM18,0.4891,0.34,41.37,-1.37
COM19,0.4891,-69.73,-4.23,100.33
COM20,0.4891,-14.52,-53.4,77.66
COM21,0.4891,-55.55,33.26,-138.35
COM16,0.4871,-34.08,61.03,-127.95
COM18,0.4871,-7.21,25.83,-21.67
COM19,0.4871,-67.17,63.17,98.54
COM20,0.4871,-19.22,11.77,77.29
COM21,0.4871,-70.5,51.55,-130.94
COM16,0.5138,-30.5,21.74,-142.18
COM18,0.5138,-11.42,41.99,-0.86
COM19,0.5138,-22.74,-7.59,107.66
COM20,0.5138,28.34,-54.27,84.76
COM21,0.5138,-12.95,31.96,-130.39
COM16,0.1232,-36.42,-9.99,-85.63
COM18,0.1232,-12.09,31.57,-31.55
COM19,0.1232,-64.02,-11.89,-12.89
COM20,0.1232,-17.67,-55.66,-31.74
COM21,0.1232,-40.56,33.35,-81.67
COM16,0.1317,-34.68,25.76,-79.34
COM18,0.1317,-29.75,16.53,-54.11
COM19,0.1317,-14.2,52.06,-12.82
COM20,0.1317,20.08,8.6,-31.7
COM21,0.1317,-11.06,49.21,-64.12
COM16,0.3844,-31.72,10.27,-124.44
COM18,0.3844,-15.22,38.52,-12.41
COM19,0.3844,-20.96,-10.22,68.27
COM20,0.3844,27.21,-54.9,45.32
COM21,0.3844,-7.81,31.68,-110.52
COM16,0.1783,-36.77,33.59,-84.2
COM18,0.1783,-16.8,18.21,-47.32
COM19,0.1783,-62.27,56.6,3.12
COM20,0.1783,-21.81,10.11,-17.65
COM21,0.1783,-57.41,51.13,-83.06
COM16,0.2965,-33.06,40.64,-102.04
COM18,0.2965,-24.65,21.01,-40.16
COM19,0.2965,-16.54,55.27,39.62
COM20,0.2965,21.6,9.92,18.38
COM21,0.2965,-18.78,49.24,-90.29
COM16,0.2475,-35.98,39.41,-93.91
COM18,0.2475,-15.08,20.18,-41.99
COM19,0.2475,-63.68,58.22,24.41
COM20,0.2475,-21.48,10.34,4.23
COM21,0.2475,-60.92,51.3,-93.92
COM16,0.0073,-35.91,14.9,-61.94
COM18,0.0073,-33.55,12.85,-63.78
COM19,0.0073,-11.57,49.35,-51.26
COM20,0.0073,19.06,7.64,-69.77
COM21,0.0073,-5.58,49.03,-44.96
COM16,0.3783,-31.79,9.17,-123.61
COM18,0.3783,-15.91,38.22,-12.59
COM19,0.3783,-20.65,-10.74,66.13
COM20,0.3783,27.12,-55.41,43.37
COM21,0.3783,-7.52,31.78,-109.78
COM16,0.4845,-33.0,22.51,-137.52
COM18,0.4845,-0.5,41.44,-1.48
COM19,0.4845,-70.01,-4.61,98.6
COM20,0.4845,-14.45,-53.52,75.69
COM21,0.4845,-56.29,33.55,-138.4
COM16,0.2644,-33.21,37.85,-97.63
COM18,0.2644,-26.24,19.85,-42.4
COM19,0.2644,-15.88,54.66,28.58
COM20,0.2644,21.44,9.14,9.04
COM21,0.2644,-17.22,49.3,-85.02
COM16,0.5521,-30.94,63.5,-138.86
COM18,0.5521,-17.12,27.4,-18.98
COM19,0.5521,-20.84,60.96,117.73
COM20,0.5521,24.28,11.41,95.51
COM21,0.5521,-29.66,49.89,-129.77
COM16,0.4619,-30.79,16.84,-135.28
COM18,0.4619,-12.67,40.43,-5.82
COM19,0.4619,-22.25,-9.08,91.4
COM20,0.4619,27.95,-54.85,68.5
COM21,0.4619,-11.4,31.54,-122.43
COM16,0.5708,-30.38,65.11,-141.1
COM18,0.5708,-15.77,28.02,-17.22
COM19,0.5708,-21.05,60.96,124.44
COM20,0.5708,24.33,11.59,100.85
COM21,0.5708,-30.74,50.2,-132.61
COM16,0.0226,-35.52,16.51,-64.08
COM18,0.0226,-33.0,13.45,-62.88
COM19,0.0226,-12.41,49.57,-46.26
COM20,0.0226,19.25,7.9,-64.45
COM21,0.0226,-6.43,49.26,-47.66
COM16,0.5834,-32.55,31.26,-151.49
COM18,0.5834,2.99,44.16,7.46
COM19,0.5834,-71.51,-3.07,129.59
COM20,0.5834,-13.69,-53.18,105.12
COM21,0.5834,-60.68,33.6,-153.54
COM16,0.6748,-31.47,39.57,-163.93
COM18,0.6748,5.81,46.58,14.61
COM19,0.6748,-72.9,0.56,157.48
COM20,0.6748,-12.82,-52.09,133.33
COM21,0.6748,-65.04,33.72,-167.5
COM16,0.0252,-34.78,-22.33,-74.41
COM18,0.0252,-26.91,28.71,-42.14
COM19,0.0252,-13.68,-15.82,-37.95
COM20,0.0252,23.7,-57.21,-61.77
COM21,0.0252,9.58,31.44,-54.83
COM16,0.6416,-32.43,74.65,-150.53
COM18,0.6416,-2.89,29.96,-9.37
COM19,0.6416,-69.8,66.29,146.84
COM20,0.6416,-17.84,13.45,124.0
COM21,0.6416,-77.93,52.13,-155.59
COM16,0.1984,-35.76,0.17,-96.04
COM18,0.1984,-10.01,33.92,-25.62
COM19,0.1984,-65.2,-10.53,11.23
COM20,0.1984,-17.07,-55.27,-10.23
COM21,0.1984,-44.07,33.31,-92.83
COM16,0.4141,-32.2,50.84,-119.22
COM18,0.4141,-20.78,23.69,-30.22
COM19,0.4141,-18.76,57.24,75.89
COM20,0.4141,22.85,10.71,53.37
COM21,0.4141,-23.62,49.81,-107.66
COM16,0.2526,-35.21,2.14,-104.9
COM18,0.2526,-8.15,35.23,-20.79
COM19,0.2526,-66.2,-9.36,28.08
COM20,0.2526,-16.78,-55.03,7.15
COM21,0.2526,-46.24,32.98,-101.14
COM16,0.2301,-33.73,34.85,-92.99
COM18,0.2301,-26.97,18.81,-45.22
COM19,0.2301,-15.37,53.85,18.9
COM20,0.2301,21.28,9.38,-2.35
COM21,0.2301,-15.7,49.82,-79.84
COM16,0.6484,-31.89,37.05,-159.78
COM18,0.6484,5.27,45.6,12.99
COM19,0.6484,-72.38,-1.12,149.6
COM20,0.6484,-12.93,-52.27,124.89
COM21,0.6484,-63.69,33.89,-163.56
COM16,0.1025,-37.4,27.0,-74.28
COM18,0.1025,-19.19,15.86,-53.71
COM19,0.1025,-61.06,55.07,-21.0
COM20,0.1025,-22.9,9.75,-39.47
COM21,0.1025,-54.15,51.36,-71.55
COM16,0.0723,-35.0,20.85,-71.1
COM18,0.0723,-31.34,14.75,-57.83
COM19,0.0723,-12.75,50.45,-30.53
COM20,0.0723,19.59,8.26,-49.21
COM21,0.0723,-8.56,49.47,-54.82
COM16,0.3392,-31.77,6.43,-118.01
COM18,0.3392,-16.31,37.43,-16.18
COM19,0.3392,-20.2,-11.57,54.12
COM20,0.3392,26.5,-55.38,32.5
COM21,0.3392,-5.62,31.65,-103.48
COM16,0.0991,-36.37,-12.72,-82.87
COM18,0.0991,-12.56,31.27,-33.97
COM19,0.0991,-63.97,-12.15,-20.09
COM20,0.0991,-18.11,-56.38,-39.47
COM21,0.0991,-39.7,32.95,-77.66
COM16,0.2391,-33.37,35.47,-93.73
COM18,0.2391,-26.25,19.47,-44.7
COM19,0.2391,-15.51,53.59,21.32
COM20,0.2391,21.17,9.17,1.76
COM21,0.2391,-16.3,49.59,-81.48
COM16,0.4972,-33.88,61.77,-129.64
COM18,0.4972,-6.76,26.24,-21.39
COM19,0.4972,-67.85,63.26,100.77
COM20,0.4972,-18.89,12.48,80.16
COM21,0.4972,-72.03,51.8,-132.82
COM16,0.0477,-37.0,-17.36,-75.84
COM18,0.0477,-14.54,29.61,-37.95
COM19,0.0477,-63.04,-13.73,-35.51
COM20,0.0477,-18.57,-56.6,-54.1
COM21,0.0477,-37.9,32.9,-69.64
COM16,0.474,-30.99,18.29,-136.37
COM18,0.474,-12.7,40.86,-5.09
COM19,0.474,-22.55,-8.45,95.49
COM20,0.474,28.11,-54.34,72.38
COM21,0.474,-12.1,31.69,-124.45
COM16,0.6865,-29.64,75.1,-157.13
COM18,0.6865,-12.64,31.35,-8.28
COM19,0.6865,-23.03,63.3,160.79
COM20,0.6865,25.82,12.74,136.46
COM21,0.6865,-35.62,50.07,-150.87
COM16,0.5676,-32.37,31.36,-148.31
COM18,0.5676,2.4,43.67,5.89
COM19,0.5676,-70.96,-2.83,124.49
COM20,0.5676,-13.53,-52.64,100.68
COM21,0.5676,-60.27,33.64,-151.08
COM16,0.4306,-34.46,55.88,-119.75
COM18,0.4306,-9.29,24.57,-26.7
COM19,0.4306,-66.5,62.55,81.08
COM20,0.4306,-19.62,12.15,59.57
COM21,0.4306,-68.93,51.66,-123.06
COM16,0.2096,-35.37,-3.02,-98.16
COM18,0.2096,-9.5,34.14,-24.55
COM19,0.2096,-65.25,-10.11,14.96
COM20,0.2096,-16.98,-55.31,-6.09
COM21,0.2096,-44.83,33.14,-94.77
COM16,0.4442,-33.27,18.98,-131.09
COM18,0.4442,-2.55,40.23,-5.38
COM19,0.4442,-69.39,-5.03,86.53
COM20,0.4442,-14.61,-53.68,64.1
COM21,0.4442,-54.72,33.58,-131.47
COM16,0.6498,-32.4,75.59,-151.17
COM18,0.6498,-2.64,30.2,-8.36
COM19,0.6498,-70.19,66.73,149.6
COM20,0.6498,-17.53,13.46,126.15
COM21,0.6498,-78.75,51.79,-156.46
COM16,0.0779,-36.78,-14.75,-80.18
COM18,0.0779,-13.54,30.53,-35.7
COM19,0.0779,-63.26,-12.95,-25.94
COM20,0.0779,-18.21,-55.97,-45.4
COM21,0.0779,-38.83,33.03,-74.59
COM16,0.5454,-30.0,24.49,-146.87
COM18,0.5454,-10.41,42.37,2.26
COM19,0.5454,-23.4,-6.75,118.02
COM20,0.5454,28.98,-53.91,93.87
COM21,0.5454,-15.27,31.94,-135.08
COM16,0.5698,-30.83,64.79,-140.84
COM18,0.5698,-16.31,27.78,-16.86
COM19,0.5698,-21.34,60.71,124.58
COM20,0.5698,24.48,11.43,101.11
COM21,0.5698,-30.61,50.06,-132.37
COM16,0.4576,-31.38,54.86,-125.18
COM18,0.4576,-19.88,24.55,-26.03
COM19,0.4576,-19.56,59.04,89.66
COM20,0.4576,23.41,10.94,67.47
COM21,0.4576,-25.62,50.23,-114.52
COM16,0.0103,-35.62,15.2,-62.7
COM18,0.0103,-33.26,12.62,-63.5
COM19,0.0103,-12.26,49.33,-49.8
COM20,0.0103,18.97,7.82,-67.87
COM21,0.0103,-6.29,49.33,-45.1
COM16,0.1607,-36.66,31.79,-81.39
COM18,0.1607,-17.36,17.31,-48.83
COM19,0.1607,-61.98,56.43,-3.35
COM20,0.1607,-22.12,9.69,-22.13
COM21,0.1607,-56.94,51.36,-80.19
COM16,0.5257,-30.92,60.96,-134.26
COM18,0.5257,-17.21,26.89,-21.07
COM19,0.5257,-20.38,60.06,110.47
COM20,0.5257,23.72,11.19,87.76
COM21,0.5257,-28.68,50.11,-125.22
COM16,0.398,-31.93,49.5,-116.25
COM18,0.398,-21.75,23.17,-31.39
COM19,0.398,-18.4,57.17,70.91
COM20,0.398,22.97,10.3,48.58
COM21,0.398,-22.9,50.06,-104.91
COM16,0.6004,-29.56,28.81,-154.28
COM18,0.6004,-8.7,44.02,6.24
COM19,0.6004,-24.52,-6.52,134.85
COM20,0.6004,29.07,-54.09,109.61
COM21,0.6004,-17.59,31.96,-144.2
COM16,0.3536,-32.55,45.57,-110.26
COM18,0.3536,-22.75,22.18,-34.94
COM19,0.3536,-17.48,56.21,57.03
COM20,0.3536,22.8,9.7,35.99
COM21,0.3536,-20.89,49.94,-98.71
COM16,0.1725,-33.63,-10.02,-94.58
COM18,0.1725,-21.96,32.92,-29.58
COM19,0.1725,-17.83,-15.02,3.97
COM20,0.1725,25.15,-57.4,-18.52
COM21,0.1725,2.61,31.36,-77.09
COM16,0.2536,-35.93,40.01,-94.44
COM18,0.2536,-14.69,19.77,-40.9
COM19,0.2536,-64.0,58.33,26.36
COM20,0.2536,-21.11,10.13,6.6
